country,DATE,TIME PERIOD,holdings,total_assets,nexus
Germany,2000-12-31,2000Dec,138413.0,6083875.0,0.022750796161985578
Germany,2001-01-31,2001Jan,122570.0,6064045.0,0.02021258087629627
Germany,2001-02-28,2001Feb,121722.0,6141316.0,0.01982018186330096
Germany,2001-03-31,2001Mar,125238.0,6259319.0,0.02000824690353695
Germany,2001-04-30,2001Apr,122548.0,6283577.0,0.019502904157934247
Germany,2001-05-31,2001May,122479.0,6312337.0,0.019403114884392263
Germany,2001-06-30,2001Jun,127842.0,6283754.0,0.020344844817285972
Germany,2001-07-31,2001Jul,137309.0,6225762.0,0.022054970941709624
Germany,2001-08-31,2001Aug,127797.0,6236539.0,0.020491654104945068
Germany,2001-09-30,2001Sep,117667.0,6295904.0,0.01868945269813517
Germany,2001-10-31,2001Oct,116122.0,6299995.0,0.018432078120696922
Germany,2001-11-30,2001Nov,116855.0,6320159.0,0.018489250033108345
Germany,2001-12-31,2001Dec,119122.0,6303090.0,0.018898984466349043
Germany,2002-01-31,2002Jan,118538.0,6255088.0,0.0189506526526885
Germany,2002-02-28,2002Feb,122315.0,6230375.0,0.019632044620107137
Germany,2002-03-31,2002Mar,122325.0,6269846.0,0.019510048572165886
Germany,2002-04-30,2002Apr,126862.0,6267729.0,0.020240504973970636
Germany,2002-05-31,2002May,133445.0,6304475.0,0.02116671094738261
Germany,2002-06-30,2002Jun,131580.0,6277354.0,0.020961060982063462
Germany,2002-07-31,2002Jul,134228.0,6265562.0,0.021423138099982093
Germany,2002-08-31,2002Aug,135177.0,6290588.0,0.021488770207173002
Germany,2002-09-30,2002Sep,138924.0,6341066.0,0.02190861915015551
Germany,2002-10-31,2002Oct,137689.0,6359147.0,0.0216521178076242
Germany,2002-11-30,2002Nov,142493.0,6453473.0,0.022080048990675255
Germany,2002-12-31,2002Dec,137937.0,6408924.0,0.021522645611026126
Germany,2003-01-31,2003Jan,146739.0,6383749.0,0.02298633608558231
Germany,2003-02-28,2003Feb,148727.0,6424863.0,0.023148664804214503
Germany,2003-03-31,2003Mar,158385.0,6434715.0,0.024614143749956293
Germany,2003-04-30,2003Apr,157362.0,6430322.0,0.024471869371393843
Germany,2003-05-31,2003May,162896.0,6467704.0,0.025186062936708296
Germany,2003-06-30,2003Jun,152432.0,6472436.0,0.023550947433083926
Germany,2003-07-31,2003Jul,154703.0,6425728.0,0.024075559998804806
Germany,2003-08-31,2003Aug,148510.0,6395077.0,0.023222550721437755
Germany,2003-09-30,2003Sep,149447.0,6403085.0,0.023339843216199693
Germany,2003-10-31,2003Oct,152593.0,6399254.0,0.023845435733602698
Germany,2003-11-30,2003Nov,156004.0,6456127.0,0.024163713012460876
Germany,2003-12-31,2003Dec,146060.0,6432045.0,0.0227081744608441
Germany,2004-01-31,2004Jan,149026.0,6424183.0,0.02319765797456268
Germany,2004-02-29,2004Feb,166196.0,6448725.0,0.02577191615396842
Germany,2004-03-31,2004Mar,166150.0,6506670.0,0.02553533527902906
Germany,2004-04-30,2004Apr,166275.0,6568777.0,0.025312931159027014
Germany,2004-05-31,2004May,172721.0,6583489.0,0.026235480912932336
Germany,2004-06-30,2004Jun,181015.0,6551318.0,0.027630318052031668
Germany,2004-07-31,2004Jul,181775.0,6574941.0,0.02764663591658085
Germany,2004-08-31,2004Aug,185971.0,6567506.0,0.028316837472245934
Germany,2004-09-30,2004Sep,187087.0,6597618.0,0.02835674936014786
Germany,2004-10-31,2004Oct,187666.0,6627660.0,0.028315574425966328
Germany,2004-11-30,2004Nov,189288.0,6683415.0,0.028322047935075107
Germany,2004-12-31,2004Dec,180759.0,6617357.0,0.027315890619170162
Germany,2005-01-31,2005Jan,186150.0,6672131.0,0.02789963206657663
Germany,2005-02-28,2005Feb,183966.0,6717420.0,0.027386407281366952
Germany,2005-03-31,2005Mar,188173.0,6723007.0,0.027989410095809807
Germany,2005-04-30,2005Apr,186772.0,6908380.0,0.027035571291677645
Germany,2005-05-31,2005May,184513.0,6891970.0,0.02677217109186488
Germany,2005-06-30,2005Jun,174739.0,6851297.0,0.025504513962830686
Germany,2005-07-31,2005Jul,174980.0,6871305.0,0.0254653228171359
Germany,2005-08-31,2005Aug,177799.0,6849472.0,0.025958059248946487
Germany,2005-09-30,2005Sep,173891.0,6873797.0,0.025297662994702926
Germany,2005-10-31,2005Oct,173571.0,6888763.0,0.025196250763743794
Germany,2005-11-30,2005Nov,175976.0,6924051.0,0.02541517963978024
Germany,2005-12-31,2005Dec,171926.0,6859403.0,0.025064280375420425
Germany,2006-01-31,2006Jan,171432.0,6940622.0,0.02469980356227439
Germany,2006-02-28,2006Feb,169111.0,6967651.0,0.02427087694260232
Germany,2006-03-31,2006Mar,169248.0,7004830.0,0.024161614200487378
Germany,2006-04-30,2006Apr,167443.0,7075686.0,0.023664560581122453
Germany,2006-05-31,2006May,181423.0,7102156.0,0.025544778233539223
Germany,2006-06-30,2006Jun,171509.0,7075120.0,0.024241143613111863
Germany,2006-07-31,2006Jul,172236.0,7039954.0,0.02446550076889707
Germany,2006-08-31,2006Aug,170024.0,7034566.0,0.02416979242216222
Germany,2006-09-30,2006Sep,162992.0,7077223.0,0.023030502218172298
Germany,2006-10-31,2006Oct,163559.0,7080113.0,0.023101184966963097
Germany,2006-11-30,2006Nov,169753.0,7141191.0,0.023770964815252805
Germany,2006-12-31,2006Dec,159236.0,7154388.0,0.02225710990234245
Germany,2007-01-31,2007Jan,165498.0,7192378.0,0.023010192178442235
Germany,2007-02-28,2007Feb,164047.0,7230871.0,0.02268703175592539
Germany,2007-03-31,2007Mar,165831.0,7288340.0,0.022752917673983377
Germany,2007-04-30,2007Apr,166989.0,7357192.0,0.022697382370882806
Germany,2007-05-31,2007May,168678.0,7389347.0,0.02282718621821387
Germany,2007-06-30,2007Jun,161567.0,7381732.0,0.021887410705238284
Germany,2007-07-31,2007Jul,160874.0,7371244.0,0.021824538707442054
Germany,2007-08-31,2007Aug,155611.0,7417353.0,0.020979317015113075
Germany,2007-09-30,2007Sep,155262.0,7500873.0,0.020699190614212507
Germany,2007-10-31,2007Oct,150257.0,7500545.0,0.020032810949071035
Germany,2007-11-30,2007Nov,150539.0,7553611.0,0.019929408596762527
Germany,2007-12-31,2007Dec,145034.0,7592390.0,0.019102548736300427
Germany,2008-01-31,2008Jan,142784.0,7574126.0,0.018851548020194012
Germany,2008-02-29,2008Feb,149268.0,7596627.0,0.019649246961842406
Germany,2008-03-31,2008Mar,151521.0,7641670.0,0.01982825743587462
Germany,2008-04-30,2008Apr,157963.0,7725887.0,0.020445937146116686
Germany,2008-05-31,2008May,159275.0,7729139.0,0.020607081849608345
Germany,2008-06-30,2008Jun,144690.0,7688716.0,0.018818486727822954
Germany,2008-07-31,2008Jul,144207.0,7675415.0,0.01878816976020189
Germany,2008-08-31,2008Aug,142754.0,7744721.0,0.018432426423108075
Germany,2008-09-30,2008Sep,132679.0,7896151.0,0.016802996801859538
Germany,2008-10-31,2008Oct,135233.0,8030232.0,0.016840484807910904
Germany,2008-11-30,2008Nov,133041.0,7985444.0,0.01666043866815671
Germany,2008-12-31,2008Dec,133364.0,7892671.0,0.01689719487864121
Germany,2009-01-31,2009Jan,139204.0,7906365.0,0.01760657394390469
Germany,2009-02-28,2009Feb,138332.0,7846350.0,0.01763010826690117
Germany,2009-03-31,2009Mar,138990.0,7777139.0,0.01787161062699278
Germany,2009-04-30,2009Apr,145083.0,7802247.0,0.01859502781698657
Germany,2009-05-31,2009May,147032.0,7685109.0,0.019132064359789824
Germany,2009-06-30,2009Jun,149663.0,7710601.0,0.019410030424346948
Germany,2009-07-31,2009Jul,150520.0,7619124.0,0.019755551950591695
Germany,2009-08-31,2009Aug,149487.0,7590247.0,0.019694615998662495
Germany,2009-09-30,2009Sep,154317.0,7519466.0,0.0205223349636796
Germany,2009-10-31,2009Oct,158483.0,7498371.0,0.021135657331439055
Germany,2009-11-30,2009Nov,160754.0,7493520.0,0.02145240154159861
Germany,2009-12-31,2009Dec,159955.0,7436089.0,0.021510635496697256
Germany,2010-01-31,2010Jan,164377.0,7452701.0,0.022056030424405862
Germany,2010-02-28,2010Feb,167394.0,7449527.0,0.022470419934044136
Germany,2010-03-31,2010Mar,171792.0,7454579.0,0.023045164589442273
Germany,2010-04-30,2010Apr,174058.0,7570028.0,0.02299304573245964
Germany,2010-05-31,2010May,178415.0,7681040.0,0.02322797433680856
Germany,2010-06-30,2010Jun,194140.0,7641319.0,0.025406608466417905
Germany,2010-07-31,2010Jul,194150.0,7438290.0,0.026101429226341
Germany,2010-08-31,2010Aug,196325.0,7517562.0,0.026115514577731452
Germany,2010-09-30,2010Sep,196529.0,7387193.0,0.026604015896159745
Germany,2010-10-31,2010Oct,301951.0,7397462.0,0.04081818872472748
Germany,2010-11-30,2010Nov,236966.0,7508429.0,0.031559997437546526
Germany,2010-12-31,2010Dec,215348.0,8304802.0,0.02593053994544361
Germany,2011-01-31,2011Jan,216455.0,8183813.0,0.026449162511411245
Germany,2011-02-28,2011Feb,214227.0,8142319.0,0.026310317736261624
Germany,2011-03-31,2011Mar,213353.0,7955136.0,0.026819528918173116
Germany,2011-04-30,2011Apr,215718.0,7997915.0,0.02697177952003741
Germany,2011-05-31,2011May,216633.0,8045883.0,0.02692470173876503
Germany,2011-06-30,2011Jun,213573.0,7885786.0,0.02708328630779481
Germany,2011-07-31,2011Jul,210432.0,8001035.0,0.026300597360216522
Germany,2011-08-31,2011Aug,207700.0,8263490.0,0.025134658600663884
Germany,2011-09-30,2011Sep,206642.0,8489385.0,0.024341221419455
Germany,2011-10-31,2011Oct,206981.0,8353898.0,0.024776577353470202
Germany,2011-11-30,2011Nov,209309.0,8406612.0,0.024898139702415195
Germany,2011-12-31,2011Dec,201227.0,8393336.0,0.023974615099407435
Germany,2012-01-31,2012Jan,204774.0,8517660.0,0.024041109882291616
Germany,2012-02-29,2012Feb,206443.0,8525989.0,0.024213378647333465
Germany,2012-03-31,2012Mar,209886.0,8522747.0,0.024626566997706257
Germany,2012-04-30,2012Apr,209556.0,8599561.0,0.024368220656845158
Germany,2012-05-31,2012May,206463.0,8859555.0,0.02330399213053026
Germany,2012-06-30,2012Jun,234277.0,8636431.0,0.027126598938844067
Germany,2012-07-31,2012Jul,236116.0,8726781.0,0.02705648279703593
Germany,2012-08-31,2012Aug,238442.0,8695619.0,0.02742093461086554
Germany,2012-09-30,2012Sep,241911.0,8567552.0,0.028235720074999252
Germany,2012-10-31,2012Oct,245342.0,8489151.0,0.028900652138240914
Germany,2012-11-30,2012Nov,251989.0,8440022.0,0.029856438762837348
Germany,2012-12-31,2012Dec,243704.0,8226623.0,0.02962382012643584
Germany,2013-01-31,2013Jan,239940.0,8110364.0,0.0295843688396723
Germany,2013-02-28,2013Feb,241447.0,8094449.0,0.029828713480065164
Germany,2013-03-31,2013Mar,241629.0,8062997.0,0.0299676410644826
Germany,2013-04-30,2013Apr,241929.0,8080319.0,0.029940525862902193
Germany,2013-05-31,2013May,236962.0,7937627.0,0.02985300266691796
Germany,2013-06-30,2013Jun,238485.0,7833184.0,0.030445474024355868
Germany,2013-07-31,2013Jul,241870.0,7752890.0,0.031197398647472105
Germany,2013-08-31,2013Aug,242768.0,7684890.0,0.03159030252872845
Germany,2013-09-30,2013Sep,242209.0,7682059.0,0.03152917726875047
Germany,2013-10-31,2013Oct,245009.0,7670279.0,0.03194264511108397
Germany,2013-11-30,2013Nov,246667.0,7704798.0,0.03201472640814204
Germany,2013-12-31,2013Dec,246612.0,7528947.0,0.03275517811454909
Germany,2014-01-31,2014Jan,245036.0,7610384.0,0.03219758687603674
Germany,2014-02-28,2014Feb,246494.0,7563015.0,0.03259202844368284
Germany,2014-03-31,2014Mar,246521.0,7512412.0,0.03281515976493302
Germany,2014-04-30,2014Apr,247711.0,7542981.0,0.03283993423820105
Germany,2014-05-31,2014May,249458.0,7619868.0,0.03273783745335221
Germany,2014-06-30,2014Jun,251421.0,7589237.0,0.033128626764456034
Germany,2014-07-31,2014Jul,254846.0,7657024.0,0.033282643491779576
Germany,2014-08-31,2014Aug,255973.0,7750234.0,0.03302777696776639
Germany,2014-09-30,2014Sep,256706.0,7746368.0,0.033138885216917144
Germany,2014-10-31,2014Oct,258618.0,7755647.0,0.033345767284147926
Germany,2014-11-30,2014Nov,258283.0,7839972.0,0.032944377862574
Germany,2014-12-31,2014Dec,250170.0,7802346.0,0.032063433228928837
Germany,2015-01-31,2015Jan,251879.0,8125590.0,0.030998241358473663
Germany,2015-02-28,2015Feb,255111.0,8061541.0,0.03164543850859284
Germany,2015-03-31,2015Mar,253731.0,8172966.0,0.031045155455192153
Germany,2015-04-30,2015Apr,253530.0,8083973.0,0.03136205427702443
Germany,2015-05-31,2015May,248763.0,8003998.0,0.031079842848536442
Germany,2015-06-30,2015Jun,247159.0,7799462.0,0.0316892370268616
Germany,2015-07-31,2015Jul,250046.0,7867640.0,0.03178157617786274
Germany,2015-08-31,2015Aug,254095.0,7839995.0,0.032410097200317095
Germany,2015-09-30,2015Sep,253966.0,7829318.0,0.03243781897733621
Germany,2015-10-31,2015Oct,252633.0,7856488.0,0.032155970963107176
Germany,2015-11-30,2015Nov,255627.0,7940061.0,0.03219458893325883
Germany,2015-12-31,2015Dec,250295.0,7665206.0,0.03265339509466543
Germany,2016-01-31,2016Jan,249792.0,7823537.0,0.03192826978385863
Germany,2016-02-29,2016Feb,249643.0,7913144.0,0.031547890446578505
Germany,2016-03-31,2016Mar,246654.0,7783412.0,0.031689701123363376
Germany,2016-04-30,2016Apr,244555.0,7806514.0,0.031327043030986684
Germany,2016-05-31,2016May,241584.0,7817238.0,0.030904009830582106
Germany,2016-06-30,2016Jun,237644.0,7920589.0,0.030003324247729557
Germany,2016-07-31,2016Jul,239780.0,7942062.0,0.030191151869627814
Germany,2016-08-31,2016Aug,235825.0,7908470.0,0.029819295009021973
Germany,2016-09-30,2016Sep,234238.0,7863868.0,0.02978661391569645
Germany,2016-10-31,2016Oct,229795.0,7868674.0,0.02920377690065696
Germany,2016-11-30,2016Nov,229437.0,7911624.0,0.028999987865955208
Germany,2016-12-31,2016Dec,226495.0,7792640.0,0.029065246181011826
Germany,2017-01-31,2017Jan,221645.0,7889348.0,0.028094210066535282
Germany,2017-02-28,2017Feb,216251.0,7944793.0,0.02721921137529952
Germany,2017-03-31,2017Mar,215891.0,7926091.0,0.027238016823172985
Germany,2017-04-30,2017Apr,212386.0,7954560.0,0.02669990546303001
Germany,2017-05-31,2017May,214313.0,7947046.0,0.02696763048810841
Germany,2017-06-30,2017Jun,208634.0,7849675.0,0.02657868000904496
Germany,2017-07-31,2017Jul,204858.0,7818672.0,0.026201124692275108
Germany,2017-08-31,2017Aug,206750.0,7807695.0,0.026480286435369208
Germany,2017-09-30,2017Sep,205904.0,7811280.0,0.02635982835079526
Germany,2017-10-31,2017Oct,205032.0,7825675.0,0.026199912467614616
Germany,2017-11-30,2017Nov,204736.0,7849872.0,0.0260814443853352
Germany,2017-12-31,2017Dec,197364.0,7710842.0,0.025595648309224856
Germany,2018-01-31,2018Jan,193983.0,7817162.0,0.02481501598662021
Germany,2018-02-28,2018Feb,190753.0,7790767.0,0.024484495557369385
Germany,2018-03-31,2018Mar,188173.0,7746628.0,0.02429095601337769
Germany,2018-04-30,2018Apr,184806.0,7781137.0,0.023750513581755468
Germany,2018-05-31,2018May,183394.0,7882823.0,0.023265015591495585
Germany,2018-06-30,2018Jun,180621.0,7804679.0,0.023142655835044594
Germany,2018-07-31,2018Jul,179264.0,7784194.0,0.023029230771997717
Germany,2018-08-31,2018Aug,177758.0,7828023.0,0.02270790466507316
Germany,2018-09-30,2018Sep,177254.0,7799938.0,0.02272505242990393
Germany,2018-10-31,2018Oct,172503.0,7845157.0,0.021988470084155103
Germany,2018-11-30,2018Nov,172260.0,7881203.0,0.0218570692824433
Germany,2018-12-31,2018Dec,170284.0,7775993.0,0.02189868226476027
Germany,2019-01-31,2019Jan,170348.0,7902319.0,0.021556710125217673
Germany,2019-02-28,2019Feb,168644.0,7935735.0,0.021251213655697928
Germany,2019-03-31,2019Mar,167711.0,8121333.0,0.020650673971871366
Germany,2019-04-30,2019Apr,163441.0,8154554.0,0.020042910991821258
Germany,2019-05-31,2019May,164153.0,8280908.0,0.01982306771189826
Germany,2019-06-30,2019Jun,164492.0,8321891.0,0.01976618054718573
Germany,2019-07-31,2019Jul,164531.0,8372060.0,0.019652391406654993
Germany,2019-08-31,2019Aug,167144.0,8645482.0,0.01933310369508606
Germany,2019-09-30,2019Sep,167869.0,8550445.0,0.01963277934657202
Germany,2019-10-31,2019Oct,163187.0,8445620.0,0.019322086477961357
Germany,2019-11-30,2019Nov,161801.0,8509227.0,0.01901477067188359
Germany,2019-12-31,2019Dec,161297.0,8310990.0,0.01940767586051722
Germany,2020-01-31,2020Jan,159503.0,8482171.0,0.0188045018191687
Germany,2020-02-29,2020Feb,159507.0,8666743.0,0.018404491745053476
Germany,2020-03-31,2020Mar,167665.0,8912617.0,0.018812095257767725
Germany,2020-04-30,2020Apr,171716.0,9014572.0,0.01904871357175915
Germany,2020-05-31,2020May,176860.0,8915349.0,0.01983769788485005
Germany,2020-06-30,2020Jun,175275.0,9026931.0,0.019416898168380815
Germany,2020-07-31,2020Jul,170261.0,9069004.0,0.018773946951616736
Germany,2020-08-31,2020Aug,171142.0,8985527.0,0.01904640651572245
Germany,2020-09-30,2020Sep,170527.0,9097352.0,0.018744685266657814
Germany,2020-10-31,2020Oct,173007.0,9124258.0,0.018961213065215823
Germany,2020-11-30,2020Nov,173577.0,9096003.0,0.019082777347368948
Germany,2020-12-31,2020Dec,160338.0,8943336.0,0.01792820933933378
Germany,2021-01-31,2021Jan,160497.0,9150408.0,0.017539873631864284
Germany,2021-02-28,2021Feb,162695.0,9148146.0,0.017784477860322737
Germany,2021-03-31,2021Mar,164913.0,9261890.0,0.017805545088529447
Germany,2021-04-30,2021Apr,158088.0,9269236.0,0.0170551273049904
Germany,2021-05-31,2021May,158747.0,9277056.0,0.017111786325316996
Germany,2021-06-30,2021Jun,152127.0,9293675.0,0.01636887453025848
Germany,2021-07-31,2021Jul,150653.0,9321858.0,0.01616126313016139
Germany,2021-08-31,2021Aug,150732.0,9319327.0,0.016174129312127368
Germany,2021-09-30,2021Sep,153920.0,9325255.0,0.01650571485712723
Germany,2021-10-31,2021Oct,145221.0,9395023.0,0.015457226661392952
Germany,2021-11-30,2021Nov,148592.0,9495473.0,0.015648720184871255
Germany,2021-12-31,2021Dec,146283.0,9172161.0,0.01594858616197426
Germany,2022-01-31,2022Jan,143442.0,9702892.0,0.014783427456473801
Germany,2022-02-28,2022Feb,139848.0,9822416.0,0.014237637664704896
Germany,2022-03-31,2022Mar,144612.0,9953728.0,0.014528425932474748
Germany,2022-04-30,2022Apr,136238.0,10248000.0,0.013294106167056986
Germany,2022-05-31,2022May,137488.0,10233891.0,0.013434577327430985
Germany,2022-06-30,2022Jun,134838.0,10405915.0,0.012957822546119203
Germany,2022-07-31,2022Jul,134271.0,10243872.0,0.013107446090696955
Germany,2022-08-31,2022Aug,131246.0,10605315.0,0.012375492854290513
Germany,2022-09-30,2022Sep,127522.0,11030582.0,0.011560768053761805
Germany,2022-10-31,2022Oct,131924.0,11003709.0,0.011989048419946401
Germany,2022-11-30,2022Nov,127747.0,10740082.0,0.011894415703716228
Germany,2022-12-31,2022Dec,128227.0,10497036.0,0.012215543511520776
Germany,2023-01-31,2023Jan,123506.0,10572577.0,0.011681730953579246
Germany,2023-02-28,2023Feb,131072.0,10754778.0,0.01218732734418135
Germany,2023-03-31,2023Mar,127442.0,10549034.0,0.012080916603359132
Germany,2023-04-30,2023Apr,124026.0,10560892.0,0.011743894360438493
Germany,2023-05-31,2023May,120522.0,10648764.0,0.0113179332361953
Germany,2023-06-30,2023Jun,124556.0,10571199.0,0.011782580197383475
Germany,2023-07-31,2023Jul,124136.0,10738053.0,0.011560382501371523
Germany,2023-08-31,2023Aug,128242.0,10730674.0,0.011950973443047474
Germany,2023-09-30,2023Sep,125233.0,10735917.0,0.011664862908310487
Germany,2023-10-31,2023Oct,125168.0,10793767.0,0.0115963222107722
Germany,2023-11-30,2023Nov,127637.0,10606744.0,0.012033570339776279
Germany,2023-12-31,2023Dec,125036.0,10315947.0,0.012120651647396017
Germany,2024-01-31,2024Jan,127703.0,10445785.0,0.012225313846685529
Germany,2024-02-29,2024Feb,129452.0,10574436.0,0.012241976782496958
Germany,2024-03-31,2024Mar,127839.0,10496692.0,0.012178979815736233
Germany,2024-04-30,2024Apr,125785.0,10583848.0,0.011884618902312278
Germany,2024-05-31,2024May,128280.0,10563928.0,0.012143210366447027
Germany,2024-06-30,2024Jun,132470.0,10478455.0,0.01264213092483577
